FID,id,port_id,data_src_c,port_coor_,the_geom,year,portcode,country,portname,vesseltype,tonnage,tonnagesize,nofvessels,gross_tonnage__gt_thousand,tonnageindex,vesselindex
portvessels.fid-4b2aae4e_16e5c9d12f3_-3078,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3077,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT100-499,From 100 to 499 gross tonnage,0,0,2,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3076,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3075,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3074,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3073,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3072,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3071,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3070,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT3000-3999,From 3 000 to 3 999 gross tonnage,0,0,6,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-306f,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-306e,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT4000-4999,From 4 000 to 4 999 gross tonnage,0,0,7,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-306d,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-306c,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT5000-5999,From 5 000 to 5 999 gross tonnage,0,0,8,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-306b,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT500-999,From 500 to 999 gross tonnage,0,0,3,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-306a,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3069,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3068,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3067,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Dry cargo barge,TOTAL,Total,0,0,0,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-3066,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3065,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT10000-19999,From 10 000 to 19 999 gross tonnage,277,5117,13,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3064,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT1000-1999,From 1 000 to 1 999 gross tonnage,29,42,4,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3063,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT100-499,From 100 to 499 gross tonnage,0,0,2,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3062,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT20000-29999,From 20 000 to 29 999 gross tonnage,180,4763,14,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3061,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3060,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT3000-3999,From 3 000 to 3 999 gross tonnage,91,345,6,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-305f,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-305e,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT4000-4999,From 4 000 to 4 999 gross tonnage,10,47,7,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-305d,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-305c,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT5000-5999,From 5 000 to 5 999 gross tonnage,7,38,8,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-305b,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT500-999,From 500 to 999 gross tonnage,1,1,3,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-305a,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3059,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3058,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT8000-8999,From 8 000 to 8 999 gross tonnage,4,33,11,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3057,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",GT9000-9999,From 9 000 to 9 999 gross tonnage,57,534,12,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3056,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"General cargo, non-specialised",TOTAL,Total,782,11536,0,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-3055,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Liquid bulk tanker,GT_GE300000,300 000 gross tonnage or over,0,0,23,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-3054,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Liquid bulk tanker,GT100000-149999,From 100 000 to 149 999 gross tonnage,2,222,19,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-3053,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Liquid bulk tanker,GT10000-19999,From 10 000 to 19 999 gross tonnage,336,4478,13,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-3052,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Liquid bulk tanker,GT1000-1999,From 1 000 to 1 999 gross tonnage,11,22,4,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-3051,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Liquid bulk tanker,GT100-499,From 100 to 499 gross tonnage,0,0,2,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-3050,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Liquid bulk tanker,GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-304f,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Liquid bulk tanker,GT20000-29999,From 20 000 to 29 999 gross tonnage,143,3435,14,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-304e,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Liquid bulk tanker,GT3000-3999,From 3 000 to 3 999 gross tonnage,331,1188,6,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-304d,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-304c,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT100-499,From 100 to 499 gross tonnage,0,0,2,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-304b,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-304a,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT3000-3999,From 3 000 to 3 999 gross tonnage,0,0,6,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-3049,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT4000-4999,From 4 000 to 4 999 gross tonnage,0,0,7,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-3048,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT5000-5999,From 5 000 to 5 999 gross tonnage,0,0,8,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-3047,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT500-999,From 500 to 999 gross tonnage,0,0,3,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-3046,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-3045,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-3044,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Offshore activities vessel,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-3043,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT_GE300000,300 000 gross tonnage or over,0,0,23,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-3042,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-3041,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT10000-19999,From 10 000 to 19 999 gross tonnage,0,0,13,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-3040,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-303f,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-303e,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-303d,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-303c,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-303b,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-303a,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-3039,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-3038,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-3037,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,"Other type of vessel (dredger, research vessel, other)",GT5000-5999,From 5 000 to 5 999 gross tonnage,0,0,8,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-3036,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Passenger ship (excluding cruise ship),GT1000-1999,From 1 000 to 1 999 gross tonnage,4,6,4,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-3035,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Passenger ship (excluding cruise ship),GT100-499,From 100 to 499 gross tonnage,3,0,2,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-3034,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Passenger ship (excluding cruise ship),GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-3033,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Passenger ship (excluding cruise ship),GT3000-3999,From 3 000 to 3 999 gross tonnage,18,67,6,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-3032,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Passenger ship (excluding cruise ship),GT4000-4999,From 4 000 to 4 999 gross tonnage,0,0,7,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-3031,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Passenger ship (excluding cruise ship),GT5000-5999,From 5 000 to 5 999 gross tonnage,27,146,8,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-3030,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Passenger ship (excluding cruise ship),TOTAL,Total,58,273,0,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-302f,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT_GE300000,300 000 gross tonnage or over,0,0,23,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-302e,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-302d,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT10000-19999,From 10 000 to 19 999 gross tonnage,81,1470,13,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-302c,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT1000-1999,From 1 000 to 1 999 gross tonnage,1,2,4,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-302b,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT100-499,From 100 to 499 gross tonnage,0,0,2,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-302a,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-3029,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-3028,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT20000-29999,From 20 000 to 29 999 gross tonnage,81,2138,14,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-3027,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-3026,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-3025,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT30000-39999,From 30 000 to 39 999 gross tonnage,36,1321,15,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-3024,71,FRLEH,2110,1,POINT (49.4796343610001 0.0964717860000519),2014,FR_1FRLEH,FR,Le Havre,Specialised carrier,GT3000-3999,From 3 000 to 3 999 gross tonnage,0,0,6,11
